metal,ligand,base,solvent,leaving_group,substrate_type,temperature,time,catalyst_loading,steric_hindrance,electronic_effect,yield,success
Cu,BINAP,Et3N,THF,I,heteroaryl,91.22479851704875,19.66707855750663,2.853196275397167,0.8453950276983384,0.4479211613632603,54.55858719092143,1
Ru,tBu3P,NaOtBu,Toluene,Cl,vinyl,96.60284684384864,17.73392227336269,4.8872760482621995,0.027686207992318135,-0.8736572615805371,79.24401241055908,1
Fe,dppf,NaOH,DMF,I,heteroaryl,121.75344562225568,7.873633441295756,5.925679271913847,0.245387013300417,0.6451041201148702,40.28960303236523,0
Cu,dppf,K2CO3,DMF,Cl,heteroaryl,98.64320615494226,21.59937478249326,5.503197092855856,0.13192316117379477,-0.797330745519375,53.82187823429996,1
Cu,dppf,K3PO4,Dioxane,I,vinyl,118.3041108022872,4.1253642362345,4.652648175985231,0.5960703846519936,0.7050035374795114,36.55026353123115,0
Ni,JohnPhos,K2CO3,Toluene,Cl,heteroaryl,82.42074029978487,11.134797593823068,9.857392671324792,0.01653810094532293,0.7343179322992557,37.03437574940726,0
Pd,JohnPhos,K2CO3,Toluene,OTf,vinyl,83.11701863939946,15.837497745615034,4.745343905554748,0.101329300558331,0.7907178365197505,88.35900379053304,1
Ni,PCy3,Et3N,Toluene,I,vinyl,121.75926624854476,9.543381240096807,8.038588258443207,0.514370635803929,-0.6844667923066947,45.907933512095525,0
Fe,JohnPhos,K2CO3,THF,OTf,vinyl,117.51307586748149,4.6027028299334685,3.5149675599333503,0.15928602021759597,-0.8748877679451865,30.87936492680457,0
Ru,SPhos,NaOH,Toluene,Br,heteroaryl,88.98310708129581,8.488427279705377,2.9502192740096027,0.6523816875228379,-0.6721133004051218,38.99556715168367,0
Pd,JohnPhos,K2CO3,Toluene,Cl,vinyl,72.22194036629516,11.597187902774252,6.973151135676126,0.6102688972351641,-0.5698043552939827,39.14601672568045,0
Cu,XantPhos,Et3N,Dioxane,Cl,heteroaryl,106.4400992392256,4.214906336503525,3.453778009330459,0.8820538537900645,0.02107892404796341,24.31045185559105,0
Cu,PPh3,Cs2CO3,THF,I,vinyl,75.82662013235138,16.668340929803378,5.46213346263579,0.5989913826294786,-0.9589427640364263,37.77000114821333,0
Pd,tBu3P,DBU,Dioxane,Cl,heteroaryl,104.13707067591217,3.0489466623195285,6.553888782520519,0.09720499535444438,0.4280375618380239,19.649377535027366,0
Cu,BINAP,K3PO4,Dioxane,OTf,aryl,82.59519292902618,23.270544026516895,5.118756194863202,0.4742409220518462,0.25845757797909785,52.71569219020651,1
Cu,XPhos,NaOH,DMF,Cl,vinyl,115.58510638930626,23.59508300920225,9.436529826703323,0.5007996680673624,0.057865723340366326,41.94965125598933,0
Ni,XPhos,NaOH,Toluene,Br,vinyl,107.43135832248124,12.498362066819697,7.957503789210029,0.7833067738213634,0.871917454111728,49.926888186038646,0
Ni,XantPhos,K2CO3,Dioxane,Br,vinyl,117.1922207373604,12.41406301819976,4.378675702915718,0.18055695710349928,0.6490997721543263,69.49392522041617,1
Ni,RuPhos,Cs2CO3,THF,Cl,heteroaryl,68.67907478832917,9.029414405725372,4.6375061224158936,0.04353924277218957,-0.7928247559394677,47.1072648587206,0
Pd,tBu3P,NaOH,Dioxane,OTf,aryl,102.64146637741129,22.1739797312645,6.4669630084963154,0.025515637799250257,-0.2370158562099871,77.16962014443719,1
Pd,XantPhos,NaOtBu,Dioxane,Cl,aryl,107.0081941627103,8.286123352335153,9.135291301072451,0.413143600990584,0.26243562183506564,36.400636176834695,0
Pd,PCy3,K3PO4,Toluene,Cl,aryl,81.34520619006923,4.492493745281056,6.048381617544739,0.635830588732557,-0.5958719006053734,27.288595566604716,0
Pd,JohnPhos,NaOH,DMF,Br,aryl,74.85601164955398,9.68085843684794,2.466942598154104,0.6619911972920222,0.565032628136312,54.14467620538459,1
Pd,PPh3,NaOH,DMF,Cl,vinyl,121.23355691748213,10.633359385302978,3.6489381341341875,0.8883565401783252,-0.6908606674219104,36.63957981414998,0
Ni,PCy3,NaOH,DMF,I,aryl,104.57707804136291,6.458016541413752,7.698044679349686,0.7815999745742507,0.15704163244929203,29.73176881972826,0
Ru,P(o-tol)3,Cs2CO3,THF,Cl,vinyl,125.79699483207698,19.87341176523817,2.985921930938268,0.8049543835927883,0.48210921929450645,69.96811154550412,1
Fe,dppf,NaOtBu,Dioxane,I,vinyl,113.96769421837053,11.250007014336704,8.232745198231814,0.8357272379215589,-0.5728052201964207,37.602645138309384,0
Fe,BINAP,K3PO4,DMF,I,aryl,104.07066775009966,19.314516219983513,1.661110022470857,0.5842482379180547,-0.8291402624717048,48.30049541243564,0
Fe,XPhos,K3PO4,Dioxane,OTf,aryl,119.07316648733169,4.92181141011135,7.799767012647306,0.14306612542274888,-0.6206565743031462,20.967885581742483,0
Cu,SPhos,K3PO4,DMF,Cl,heteroaryl,92.79179959181238,10.78570808200556,6.436871203694871,0.8675176340687013,-0.4045594797282188,30.136297746460446,0
Fe,PPh3,NaOH,Dioxane,Br,aryl,122.29377891417704,15.991258949397428,2.3465359126846,0.7865470670833393,0.827384662800007,56.7760148331494,1
Fe,P(o-tol)3,Et3N,DMF,Br,heteroaryl,111.79598295440819,14.067671928920923,4.439267023400969,0.16581262151401688,0.8180762849504173,61.96993214011115,1
Ru,XantPhos,K3PO4,Dioxane,OTf,heteroaryl,76.94617840062418,2.0544179578170363,4.663081920113762,0.8906875870762316,-0.9497071632545611,16.47968733344409,0
Fe,dppf,Et3N,DMF,OTf,heteroaryl,93.10819541779156,5.348337136405364,2.4088328577264444,0.026029522325038967,-0.33605926450393,44.584975778063814,0
Ru,XantPhos,K2CO3,Toluene,Br,vinyl,84.72966096431303,5.992967456100398,7.728428128929386,0.9195837972344806,-0.7719972023547808,19.045439616930505,0
Fe,tBu3P,K2CO3,DMF,OTf,vinyl,84.89270375109356,12.780854303316515,2.747511776179053,0.668350429964355,-0.5308180276617878,65.73389207672527,1
Fe,XPhos,K2CO3,THF,I,vinyl,108.65018414385744,23.23527512612423,8.759066694925664,0.08683539251972161,-0.0911724236245961,52.913593861369996,1
Cu,cataCXium,K2CO3,DMF,Cl,vinyl,113.96112113524339,4.069568983611196,8.762608215581913,0.7784322423611788,0.04193491800563365,26.322527257828042,0
Cu,BINAP,DBU,DMF,OTf,heteroaryl,87.80680931447867,12.220908655563658,9.025344807409587,0.8878624549521205,0.31592032658176117,23.57581504357512,0
Cu,JohnPhos,K2CO3,DMF,I,vinyl,113.53853306391343,16.777882481726223,1.8904052807256175,0.7696167191060016,-0.2784674173406205,61.57837691716061,1
Ru,PCy3,NaOH,THF,I,heteroaryl,101.5966839921374,17.759019190537423,6.1760963758548755,0.05119859064796073,-0.308953718684416,82.01358722295303,1
Ni,tBu3P,DBU,Toluene,Cl,vinyl,96.77149972356541,6.8020983957343155,0.6181769300250607,0.1594975334911426,-0.93884181733546,10.628233117676789,0
Ni,cataCXium,NaOtBu,THF,OTf,heteroaryl,65.7346260837177,23.35880090686802,9.970597727311365,0.6370235122822412,-0.782867212691001,30.110696001055615,0
Cu,XantPhos,K2CO3,DMF,Cl,aryl,117.81758494003945,7.737092183993437,4.479662974933664,0.3952835805005138,0.7229883440870517,61.130391373102206,1
Cu,dppf,NaOH,Toluene,Cl,aryl,105.54980282818431,19.301106127569113,5.343148029265078,0.0321388840881518,0.7797149496823195,75.05301415895916,1
Ru,RuPhos,Cs2CO3,Toluene,Br,heteroaryl,76.26936266660474,22.476973395214884,6.458307662971862,0.4505217059668276,-0.71166503782611,50.77985841668788,1
Cu,dppf,DBU,THF,OTf,heteroaryl,106.32344380489334,8.73116728482724,1.0658063348384739,0.1648990315461285,-0.19655821570781984,34.270124039830485,0
Pd,JohnPhos,KOH,DMF,Cl,aryl,97.21381512755607,18.932204726175975,7.939454601159283,0.3513859717826876,-0.8304296930155302,48.22348989058828,0
Ni,P(o-tol)3,K2CO3,Dioxane,Cl,vinyl,112.96872045641642,15.485195277549572,4.973563960209614,0.9846696942593811,0.4553148201380812,56.03562357334634,1
Ru,dppf,KOH,DMF,I,vinyl,70.1000821848599,13.92820945917097,6.37192422820653,0.7688795336424522,0.9365714420376381,51.36640348977981,1
Ru,RuPhos,K3PO4,DMF,Cl,vinyl,125.43259777400172,11.30400333336691,6.054011236299697,0.20703440421784436,0.7149338079744065,55.864651740592,1
Ru,PPh3,NaOtBu,Dioxane,OTf,aryl,73.06406579262108,20.30162773085708,6.033088401078201,0.8843682600357822,-0.3049642162190831,51.502002438604435,1
Fe,P(o-tol)3,KOH,Dioxane,Br,vinyl,105.44784774246924,14.66100790061949,4.356470117868941,0.5394793648301232,0.7428853635933406,61.56542758668995,1
Ru,RuPhos,KOH,DMF,Br,vinyl,116.5417055764792,16.83482149690794,1.8571526467974748,0.5949483948227894,0.49676288534332524,75.63918007496987,1
Fe,tBu3P,NaOH,DMF,OTf,heteroaryl,74.23617911571246,13.675219791097097,1.9806565218225276,0.6046821706532753,-0.418679405813563,63.05534106537257,1
Fe,tBu3P,Et3N,DMF,Cl,heteroaryl,60.07189934987199,17.37439118434059,5.3779077269987114,0.3170943558487329,-0.9591186031935799,58.9423189421361,1
Pd,SPhos,KOH,THF,I,heteroaryl,74.4069944800619,7.257193337007676,8.566075433405715,0.5825375066815764,0.08284951412152686,33.43479596292244,0
Ni,PCy3,NaOH,Dioxane,I,aryl,118.93132885437865,19.741835399415532,2.3060033202707935,0.9161917403126614,-0.9944909341176167,52.21976927467776,1
Fe,cataCXium,NaOH,THF,Br,vinyl,95.01574383191648,5.848748129897897,1.3087428168998372,0.22608421872753337,0.8415028939927001,26.334140682950355,0
Pd,cataCXium,K3PO4,DMF,Cl,aryl,89.73918198925571,7.902955140822532,2.991920627260594,0.5008033463151458,0.8629867781378415,61.52732447181568,1
Cu,dppf,KOH,Toluene,OTf,aryl,99.92351256711834,6.222587287404848,9.783084604856905,0.5347440066532343,-0.3694140742901648,18.022476066822524,0
Ni,BINAP,KOH,DMF,I,aryl,86.08343010711218,14.138392679785177,2.2419169685867733,0.5724358943893445,0.9730465820407517,85.38173316140202,1
Pd,JohnPhos,K3PO4,Toluene,Br,aryl,117.37726089760218,7.294045717187101,1.3244563035608663,0.6617647036185998,0.3471763021596095,29.57860729158033,0
Cu,PCy3,Cs2CO3,Toluene,OTf,vinyl,79.11403435970907,23.858928316355037,7.66403869298155,0.4853946330124377,-0.8999932052340678,45.50516829574629,0
Fe,tBu3P,NaOH,DMF,OTf,aryl,94.80748890954717,2.544133990911994,9.461884565161258,0.5428071794385061,-0.9605456660292291,8.673022591561551,0
Cu,XantPhos,Et3N,THF,I,vinyl,83.94261933056328,5.175200414236585,1.3727580901301948,0.07172607017319477,0.6206664038376253,26.610862521784536,0
Ru,PPh3,K2CO3,THF,Br,heteroaryl,116.21717172363901,4.04631009979515,9.086858977974341,0.051830308809569514,0.5757669648161963,18.19835123041687,0
Ru,RuPhos,KOH,Dioxane,I,vinyl,84.74994584264553,6.1647010875575745,8.328585132369867,0.10709363432911001,0.8064278545375003,30.457046553552622,0
Fe,XPhos,Cs2CO3,DMF,Br,heteroaryl,106.72732759762698,8.693263681242183,3.8203936601098523,0.17305419112463594,-0.07187351620236648,56.27973918332042,1
Ru,SPhos,K3PO4,THF,Br,heteroaryl,122.40578781718789,3.9146817269115846,8.085838677770921,0.8808047250283427,-0.9108603821838968,13.951935595498465,0
Fe,BINAP,NaOH,Dioxane,Cl,aryl,60.604477451294166,21.489939171864222,3.050663384344754,0.5215915003083935,0.24711903923570389,61.503460877030626,1
Ni,PCy3,NaOH,Toluene,I,heteroaryl,65.95183878472578,4.567461617935502,5.793661249341615,0.04640042234298569,-0.6252189814221021,32.31944529333343,0
Pd,PCy3,K2CO3,Toluene,Br,vinyl,106.98130776151606,3.84468967528968,8.73657227957659,0.8998253439270214,-0.3489270562729656,14.963597350299414,0
Ni,cataCXium,NaOH,Toluene,Br,heteroaryl,68.95614028654506,17.68165314273717,3.2488768453591526,0.49139665733010973,-0.3995373718171624,56.92858907785906,1
Pd,XantPhos,K2CO3,THF,OTf,aryl,95.44413839857778,18.045815150879843,4.453949222035397,0.35176277218213725,-0.8458885579003192,69.36694166088981,1
Cu,XantPhos,DBU,Toluene,OTf,vinyl,78.14984995245959,19.85920420882629,1.0288439976653458,0.28382363485199136,0.03390152525098289,25.91788054793523,0
Cu,BINAP,Cs2CO3,Toluene,Br,aryl,125.7375390965424,2.5263830099563043,1.2401892065892732,0.1969630039081205,-0.23020180862107598,13.754791371425203,0
Cu,JohnPhos,Et3N,DMF,Br,aryl,61.79098156954251,10.780905378877211,2.91756301250221,0.6184199738417869,0.09576612409833385,42.792282651149854,0
Ru,PCy3,NaOtBu,THF,Br,vinyl,83.49569750948294,18.466802635102948,4.608967734669664,0.6604556701758324,0.9401077135404161,69.25675412221608,1
Cu,SPhos,DBU,Dioxane,Cl,vinyl,62.60072057242104,7.4241765735139875,3.5481180356281206,0.4322557604920333,0.9305999542495917,35.79487522369426,0
Fe,cataCXium,Et3N,THF,OTf,vinyl,64.50020420736813,13.581246161753162,1.4886593097343375,0.006898595491699133,-0.35515174608679967,48.68876549383329,0
Cu,RuPhos,KOH,Toluene,I,vinyl,78.76487994373288,15.387010270841655,3.1685841991402794,0.4790078626524297,0.6328756973105125,54.037319472061505,1
Ni,tBu3P,K3PO4,THF,OTf,aryl,91.15688614004777,8.673133378459948,9.2711556422943,0.9112139109381736,-0.9115150858043544,30.601349212372963,0
Cu,SPhos,Cs2CO3,DMF,OTf,aryl,111.55958038836675,5.481774441516629,6.162505213047446,8.432211304310044e-06,-0.49487248898020497,43.589071842326405,0
Ru,PCy3,DBU,Toluene,Br,heteroaryl,124.03576098268395,18.61069460619614,6.1060120335816155,0.23085651586305422,-0.4505572431494027,68.6601214415765,1
Ru,SPhos,K2CO3,THF,OTf,vinyl,129.9802406097338,12.101928394738495,6.098617757465,0.2804015450910542,0.20748917407048095,57.546015012439966,1
Ru,RuPhos,KOH,Toluene,Cl,aryl,69.28545711967736,19.871923991460783,3.1082615401886207,0.8606029798781231,-0.024498197319378523,51.023555952782296,1
Cu,BINAP,DBU,DMF,OTf,heteroaryl,116.40573490882555,16.281738133146533,6.325355932925132,0.886124955776034,0.29890844453503185,54.28528870190557,1
Pd,RuPhos,K2CO3,Dioxane,Cl,vinyl,116.74232581988488,9.26014853859563,4.881156433653763,0.1834529277296143,0.6442797808437346,51.179391623320186,1
Ni,PPh3,Cs2CO3,Toluene,Cl,vinyl,66.42601111839328,16.170162192081566,2.429785349661712,0.6510245016404382,-0.1449377626120254,54.71794316831853,1
Ru,PPh3,Et3N,Toluene,OTf,vinyl,71.04674721814412,23.600465210720404,6.996169954531751,0.780111016230974,0.9977091717934081,38.257357400340254,0
Ni,P(o-tol)3,K2CO3,THF,Br,vinyl,61.689619528977765,4.988120892387015,3.5776809339514792,0.9242810373854657,-0.9950656123516313,22.90713405057331,0
Ru,XPhos,Et3N,DMF,Cl,heteroaryl,61.643678974682835,13.588324896886046,1.231804927017139,0.3268409373736515,0.9509439449557517,37.40876646696446,0
Ru,SPhos,Cs2CO3,THF,I,vinyl,97.31234073734662,2.657852654822894,3.671530051017815,0.7347064931771563,0.5921731578688747,22.33503194679986,0
Ru,PPh3,DBU,THF,I,heteroaryl,111.24762975336044,16.162125100838665,4.3981871986756556,0.9184772327053372,-0.3421073240590642,62.503274796071736,1
Ru,cataCXium,NaOH,DMF,OTf,aryl,103.16141641288388,10.21477152374917,9.09052153920772,0.04404293621391331,-0.13634188910899137,43.719072166263366,0
Cu,PCy3,K3PO4,THF,Cl,heteroaryl,116.19958086775209,11.281629889866002,1.8634754357843846,0.08556834810813096,0.2812791410268709,69.32643832933016,1
Ru,JohnPhos,K2CO3,Toluene,Br,aryl,91.2409774223768,3.6866618520127536,9.494060443721992,0.07202990532817088,0.18135062089236387,18.9144427530194,0
Cu,BINAP,Et3N,Toluene,Br,vinyl,92.83841971942329,21.374303220335623,9.658095786265942,0.549270108398807,-0.09055213831656062,33.380883570758535,0
Ru,cataCXium,K3PO4,Dioxane,Cl,vinyl,120.41649504288458,14.643016592601924,6.744133390999934,0.5948189455936422,0.16506466038644407,54.54259057742233,1
Ni,SPhos,Et3N,Dioxane,OTf,vinyl,108.69932970322847,12.557524230882912,6.138765133219326,0.6486974592760553,0.11737346706383489,62.38697507713987,1
Ru,RuPhos,K3PO4,THF,Br,heteroaryl,79.98640525456294,15.885243007191564,5.353393573856164,0.7749040653297997,-0.8131380208166075,49.0166658839098,0
Ru,PCy3,Et3N,Toluene,I,aryl,101.11634384540461,15.573541512652865,0.9410386558041106,0.5037812982362111,0.05374446523640586,38.140076635802025,0
Fe,PPh3,NaOH,DMF,Cl,aryl,112.62327029253083,22.94595862451586,6.741854068157421,0.4622295228732244,-0.11079098821240896,36.795950934162526,0
Pd,tBu3P,NaOH,Dioxane,I,aryl,118.53359520078007,12.53064901284526,5.429101615878709,0.4110251910401259,0.9787649645460943,59.12972585677807,1
Pd,SPhos,NaOH,DMF,I,heteroaryl,95.78181099056046,18.842554162860075,5.85856951080539,0.6559419496528823,0.19077277610124788,79.33132984952006,1
Ru,XantPhos,K2CO3,DMF,OTf,aryl,122.24645020615802,9.67123135374211,3.6076112309386312,0.08058664595438747,0.9441585555532768,78.6988068028789,1
Cu,cataCXium,K3PO4,Dioxane,Br,aryl,119.7029751184929,5.96655403053291,8.995371098205847,0.5357545153734531,0.4290730582277291,33.22769478913798,0
Fe,PPh3,KOH,Toluene,OTf,heteroaryl,64.83812090975341,12.569399328137644,9.740786343615342,0.08813152460930074,0.013446059336139626,36.79721368246229,0
Ni,cataCXium,KOH,Toluene,Cl,vinyl,70.49811703509852,10.08390977361238,1.212246741314584,0.2909189197000419,-0.832641448753876,27.98088344519549,0
Ru,cataCXium,NaOH,Dioxane,Br,vinyl,86.59501753827954,19.296421075909215,6.082268425981809,0.6461034280926169,0.09492253952879937,57.58015921549903,1
Fe,dppf,Et3N,Dioxane,Br,vinyl,74.18870358346625,11.599134402122665,9.062423643465843,0.9902787708909229,0.5026526096782491,24.376863894581952,0
Ru,RuPhos,K3PO4,Dioxane,OTf,vinyl,129.2397825731704,8.569630244220926,5.165775704368461,0.9279217718531161,-0.07575573479296849,40.067583436648505,0
Ni,RuPhos,NaOH,DMF,Br,vinyl,65.39213214372488,13.219392631369278,6.857563035476835,0.7365267373224511,0.675035814802778,43.75244239913072,0
Pd,XantPhos,K3PO4,Dioxane,I,heteroaryl,88.3977346880909,11.96325629941912,3.314560567455234,0.12727551758610312,-0.19715067165158318,81.94485531584338,1
Cu,JohnPhos,K2CO3,DMF,OTf,vinyl,114.2960468993515,19.71291642849009,5.242790949293031,0.4733638144076485,-0.7909343384980028,71.55105904209103,1
Ru,SPhos,K3PO4,Dioxane,OTf,vinyl,68.76397096383036,23.315476635913782,2.7236876681577447,0.17586592416690272,-0.7709646421980052,66.5884702610084,1
Fe,XPhos,NaOH,Toluene,Br,heteroaryl,84.49885073741373,3.3988799912672083,8.418462867372822,0.9144221246801357,0.6750666372406398,19.686227585868387,0
Ru,P(o-tol)3,KOH,DMF,OTf,vinyl,126.07383301039991,21.57787118495203,6.078173447895241,0.7465310199945143,0.44260590747895323,57.95178600740959,1
Ni,cataCXium,Cs2CO3,Dioxane,Cl,vinyl,68.75856955896201,13.721319171480456,3.486885348987544,0.8382402376209519,-0.7994919609825684,48.43146425904367,0
Cu,BINAP,DBU,THF,Br,aryl,72.31194255218965,10.588721406924899,5.816523860054541,0.3729694129930725,0.24615243699776923,43.33304955640443,0
Ru,SPhos,K3PO4,DMF,Cl,aryl,102.27120616275195,17.615937371548036,4.164802306091612,0.8187103168568544,0.07979293247236896,67.57599630929036,1
Pd,P(o-tol)3,KOH,Dioxane,Cl,vinyl,113.20539619882803,2.6869866687846518,5.781195958151468,0.6909441019173678,0.1602864570085767,12.060853568516881,0
Ni,JohnPhos,Cs2CO3,Toluene,Br,heteroaryl,61.81922567281383,11.597285280884439,9.924510581516365,0.765745763488654,-0.09962699266463138,25.103780648883262,0
Fe,XantPhos,KOH,DMF,Br,vinyl,107.99510685110909,20.825345391266996,9.025912972908086,0.6068898349701558,-0.986803246956417,39.33474393741871,0
Ru,tBu3P,Cs2CO3,Toluene,I,vinyl,99.13223979761361,3.4496556551319713,2.8826298965529986,0.7219287467036839,0.8908428441153298,32.9657154953816,0
Pd,XPhos,K3PO4,Toluene,Cl,heteroaryl,128.06290563680463,14.209566055299648,1.6960826411397263,0.7130952504475564,-0.04642417653353581,38.784240127245134,0
Ru,dppf,Cs2CO3,DMF,Br,heteroaryl,124.1325249432652,3.704970794068524,7.257654815180741,0.6645212256719886,0.9858167579623982,22.811955545682636,0
Ni,JohnPhos,NaOtBu,THF,OTf,heteroaryl,103.44072515192809,14.166515244990615,9.707974062297835,0.9363420554384968,-0.12429967222814753,35.50077812149407,0
Pd,BINAP,KOH,THF,Br,heteroaryl,102.3682241882332,14.793874823007721,4.926737755843658,0.15223981431673783,-0.8690826264688392,64.14858018928604,1
Cu,tBu3P,DBU,Toluene,Br,aryl,115.14886322110024,14.696932164500645,7.613287708909492,0.7831204640806559,-0.7512355050779433,42.37959584411872,0
Fe,XPhos,NaOH,DMF,Br,vinyl,125.82571910241825,17.933955887147718,6.752519880386424,0.6535652024381706,0.11076198229964862,45.34206297415306,0
Pd,cataCXium,NaOtBu,DMF,Cl,aryl,81.35701684123947,20.42340509774657,8.337983530996272,0.8233766483069195,-0.43454197523388993,44.250250424491796,0
Ru,XantPhos,KOH,Dioxane,I,heteroaryl,82.24480637866027,17.04126188420622,2.1213647022358995,0.28054569145118524,-0.2931324902682402,57.49867183072851,1
Ru,PPh3,Cs2CO3,DMF,I,vinyl,129.2972057761486,22.09035654322892,5.474373152651782,0.7655503135072574,0.3480075511764167,63.211929417639226,1
Pd,XPhos,K3PO4,DMF,Cl,vinyl,111.8080312365312,20.089425091083665,8.089263268715708,0.9933923028165589,0.6208637044881127,36.343454829559164,0
Ru,cataCXium,K3PO4,Dioxane,OTf,aryl,81.3836044036236,2.6743562093990123,3.608230974237882,0.9602300589707152,0.5881351424632386,22.101343194304114,0
